CompanyName,MarketCap,EmployeesTotalAmount
Thai Beverage Public Company Ltd,27810000000,NAN
Swiss Re AG,27800000000,NAN
Edison International,27670000000,NAN
Wolters Kluwer N.V.,27650000000,NAN
ON Semiconductor Corporation,27630000000,NAN
"CaixaBank, SA",27580000000,NAN
Sampo Oyj,27460000000,NAN
Extra Space Storage Inc.,27370000000,NAN
Sartorius AG,27350000000,NAN
"D.R. Horton, Inc.",27340000000,NAN
"W.W. Grainger, Inc.",27330000000,NAN
NARI Technology Co. Ltd,27330000000,NAN
KONE Oyj,27290000000,NAN
"McCormick & Company, Incorporated",27290000000,NAN
NTT Data Corp,27260000000,NAN
Ganfeng Lithium Co. Ltd,27250000000,NAN
Will Semiconductor Co. Ltd,27240000000,NAN
"Interactive Brokers Group, Inc.",27220000000,NAN
Gazprom Neft PJSC,27140000000,NAN
Fubon Financial Holding Co. Ltd,27130000000,NAN
Tractor Supply Company,27090000000,NAN
Chocoladefabriken Lindt & Sprüngli AG,27080000000,NAN
"ANSYS, Inc.",26980000000,NAN
Shaanxi Coal Industry Company Ltd,26950000000,NAN
Aier Eye Hospital Group Co. Ltd,26950000000,NAN
"Zimmer Biomet Holdings, Inc.",26940000000,NAN
Bridgestone Corp,26880000000,NAN
Evolution Gaming Group AB,26820000000,NAN
Beijing Wantai Biological Pharmacy Enterprise Co. Ltd,26800000000,NAN
Vonovia SE,26780000000,NAN
Sandvik AB,26710000000,NAN
"Cheniere Energy Partners, L.P.",26680000000,NAN
PG&E Corporation,26660000000,NAN
Kansas City Southern,26590000000,NAN
Unity Software Inc.,26560000000,NAN
Thales SA,26550000000,NAN
Southwest Airlines Co.,26520000000,NAN
DTE Energy Company,26410000000,NAN
Intact Financial Corporation,26400000000,NAN
Deutsche Bank AG,26380000000,NAN
Canon Inc.,26380000000,NAN
"LYONDELLBASELL ADVANCED POLYMERS, Inc.",26380000000,NAN
National Bank of Canada,26290000000,NAN
Sonova Holding AG,26220000000,NAN
Realty Income Corporation,26180000000,NAN
China Everbright Bank Company Ltd,26130000000,NAN
Twilio Inc.,26090000000,NAN
Roblox Corp,26050000000,NAN
"Telefónica, SA",26040000000,NAN
Central Japan Railway Co,26000000000,NAN
Li Auto Inc.,25830000000,NAN
EnBW Energie Baden-Wuerttemberg AG,25820000000,NAN
"The Hartford Financial Services Group, Inc.",25760000000,NAN
Laboratory Corporation of America Holdings,25750000000,NAN
"MongoDB, Inc.",25730000000,NAN
Mitsubishi Electric Corporation,25610000000,NAN
Banco Santander (Brasil) SA,25590000000,NAN
Axis Bank Ltd,25540000000,NAN
"United Rentals, Inc.",25460000000,NAN
Nan Ya Plastics Corp,25410000000,NAN
Lennar Corporation,25340000000,NAN
Straumann Holding AG,25310000000,NAN
CLP Holdings Ltd,25290000000,NAN
Yanzhou Coal Mining Company Ltd,25260000000,NAN
FirstEnergy Corp.,25260000000,NAN
Albemarle Corporation,25250000000,NAN
CK Asset Holdings Limited,25210000000,NAN
"Enphase Energy, Inc.",25200000000,NAN
Legrand SA,25190000000,NAN
Galaxy Entertainment Group Ltd,25170000000,NAN
Skandinaviska Enskilda Banken AB,25150000000,NAN
The Mosaic Company,25090000000,NAN
CDW Corporation,25040000000,NAN
"Gartner, Inc.",25030000000,NAN
"EDP Renováveis, SA",25010000000,NAN
"Delta Air Lines, Inc.",24920000000,NAN
Palantir Technologies Inc.,24910000000,NAN
Seagen Inc.,24870000000,NAN
"Diamondback Energy, Inc.",24840000000,NAN
"VeriSign, Inc.",24810000000,NAN
"Church & Dwight Co., Inc.",24810000000,NAN
Ameren Corporation,24790000000,NAN
China Minsheng Banking Corp Ltd,24650000000,NAN
"Live Nation Entertainment, Inc.",24610000000,NAN
Woodside Petroleum Ltd,24600000000,NAN
Evergreen Marine Corp,24490000000,NAN
"Aena S.M.E., SA",24450000000,NAN
XPeng Inc.,24440000000,NAN
Northern Trust Corporation,24420000000,NAN
"Slack Technologies, Inc.",24300000000,NAN
"Mid-America Apartment Communities, Inc.",24180000000,NAN
Fresenius SE & Co KGaA,24120000000,NAN
FUJIFILM Holdings Corp,24120000000,NAN
BT Group plc,24090000000,NAN
Vulcan Materials Company,24080000000,NAN
Epiroc AB,24080000000,NAN
"Delta Electronics, Inc.",24050000000,NAN
Public Joint Stock Company Polyus,24020000000,NAN
Schindler Holding AG,24020000000,NAN
ORIX Corporation,23970000000,NAN
"Martin Marietta Materials, Inc.",23940000000,NAN
CSC Financial Co. Ltd,23940000000,NAN
"Best Buy Co., Inc.",23930000000,NAN
STERIS plc,23930000000,NAN
Entergy Corporation,23920000000,NAN
"M3, Inc.",23890000000,NAN
Splunk Inc.,23840000000,NAN
EVE Energy Co. Ltd,23820000000,NAN
"Ventas, Inc.",23810000000,NAN
"Endesa, SA",23780000000,NAN
SSE plc,23730000000,NAN
Compagnie Générale des Etablissements Michelin SCA,23650000000,NAN
Horizon Therapeutics Public Limited Company,23640000000,NAN
Baoshan Iron & Steel Co. Ltd,23590000000,NAN
"Stanley Black & Decker, Inc.",23570000000,NAN
Sungrow Power Supply Co. Ltd,23550000000,NAN
Beiersdorf AG,23510000000,NAN
PT Bank Mandiri (Persero) Tbk,23510000000,NAN
First Quantum Minerals Ltd.,23470000000,NAN
Kubota Corp,23460000000,NAN
MTN Group Ltd,23450000000,NAN
"Maxim Integrated Products, Inc.",23440000000,NAN
"Rocket Companies, Inc.",23440000000,NAN
Fortis Inc.,23430000000,NAN
Formosa Plastics Corp,23420000000,NAN
Liberty Broadband Corporation,23400000000,NAN
United Microelectronics Corporation,23350000000,NAN
Garmin Ltd.,23350000000,NAN
Huazhu Group Limited,23340000000,NAN
Carnival Corporation & plc,23290000000,NAN
Sany Heavy Industry Co. Ltd,23270000000,NAN
Fox Corporation,23260000000,NAN
Wens Foodstuff Group Co. Ltd,23200000000,NAN
Société Générale SA,23180000000,NAN
Terumo Corp,23160000000,NAN
China International Capital Corp Ltd,23130000000,NAN
Invitation Homes Inc.,23090000000,NAN
Royalty Pharma plc,23040000000,NAN
Olympus Corp,23000000000,NAN
V.F. Corporation,22960000000,NAN
Dover Corporation,22940000000,NAN
PPL Corporation,22870000000,NAN
"Hengli Petrochemical Co.,Ltd.",22860000000,NAN
Genmab A/S,22830000000,NAN
SABIC Agri-Nutrients Company,22780000000,NAN
Heineken Holding N.V.,22780000000,NAN
East Japan Railway Company,22780000000,NAN
Sociedad Química y Minera de Chile SA,22770000000,NAN
Eurofins Scientific SE,22750000000,NAN
Panasonic Corp,22730000000,NAN
UCB SA,22710000000,NAN
Shanghai International Port,22650000000,NAN
Hewlett Packard Enterprise Company,22650000000,NAN
Kellogg Company,22630000000,NAN
PICC Property and Casualty Company Ltd,22620000000,NAN
Grupo Financiero Banorte SAB de CV,22600000000,NAN
Komatsu Ltd,22560000000,NAN
The Hong Kong and China Gas Company Ltd,22540000000,NAN
Coca-Cola Europacific Partners plc,22530000000,NAN
"Essex Property Trust, Inc.",22510000000,NAN
EMS-CHEMIE HOLDING AG,22480000000,NAN
"Okta, Inc.",22450000000,NAN
China National Nuclear Power Co. Ltd,22420000000,NAN
Sumitomo Corp,22420000000,NAN
Tata Motors Limited,22380000000,NAN
Banco do Brasil SA,22360000000,NAN
Hennes & Mauritz AB,22330000000,NAN
"Bio-Rad Laboratories, Inc.",22320000000,NAN
Teleperformance SE,22300000000,NAN
"Fomento Económico Mexicano, S.A.B. de C.V.",22280000000,NAN
"Huntington Bancshares, Inc.",22260000000,NAN
"Continental Resources, Inc.",22250000000,NAN
CRRC Corp Ltd,22210000000,NAN
"Skyworks Solutions, Inc.",22170000000,NAN
XP Inc.,22160000000,NAN
Unicharm Corp,22080000000,NAN
ZTO Express (Cayman) Inc.,22050000000,NAN
Geberit AG,22030000000,NAN
Toyota Industries Corp,21990000000,NAN
Cincinnati Financial Corporation,21990000000,NAN
"CF Industries Holdings, Inc.",21950000000,NAN
NIBE Industrier AB,21930000000,NAN
CNH Industrial N.V.,21930000000,NAN
Huntington Bancshares Incorporated,21930000000,NAN
Duke Realty Corporation,21930000000,NAN
Restaurant Brands International Limited Partnership,21890000000,NAN
"Monolithic Power Systems, Inc.",21870000000,NAN
Zebra Technologies Corporation,21870000000,NAN
"Ulta Beauty, Inc.",21820000000,NAN
"Dai-ichi Life Holdings, Inc.",21760000000,NAN
M&T Bank Corporation,21740000000,NAN
KeyCorp,21710000000,NAN
Teledyne Technologies Incorporated,21650000000,NAN
"B3 S.A. - Brasil, Bolsa, Balcao",21580000000,NAN
"Contura Energy, Inc.",21570000000,NAN
"Shimano, Inc.",21510000000,NAN
Power Corporation of Canada,21480000000,NAN
"J.B. Hunt Transport Services, Inc.",21480000000,NAN
Mitsui Fudosan Co. Ltd,21460000000,NAN
The Saudi British Bank,21450000000,NAN
SGS SA,21430000000,NAN
Teck Resources Limited,21410000000,NAN
Rede D'Or São Luiz SA,21400000000,NAN
NEXON Co. Ltd,21360000000,NAN
"The Cooper Companies, Inc.",21350000000,NAN
Legal & General Group plc,21340000000,NAN
Regions Financial Corporation,21320000000,NAN
Wheaton Precious Metals Corp.,21260000000,NAN
ZoomInfo Technologies Inc.,21230000000,NAN
ViacomCBS Inc.,21220000000,NAN
China Northern Rare Earth,21210000000,NAN
Seagate Technology plc,21210000000,NAN
China Mengniu Dairy Co Ltd,21170000000,NAN
Ingersoll Rand Inc.,21130000000,NAN
SEGRO plc,21080000000,NAN
Yandex N.V.,21050000000,NAN
Microchip Technology Incorporated,21030000000,NAN
"HubSpot, Inc.",20930000000,NAN
"FLEETCOR Technologies, Inc.",20920000000,NAN
Fortive Corporation,20880000000,NAN
AppLovin Corp,20860000000,NAN
Royal Caribbean Cruises Ltd.,20810000000,NAN
Repsol SA,20800000000,NAN
Marubeni Corp,20780000000,NAN
Standard Chartered plc,20780000000,NAN
Li Ning Co Ltd,20750000000,NAN
CMS Energy Corporation,20730000000,NAN
STERIS Corp,20660000000,NAN
Advanced Info Service PCL,20650000000,NAN
Kyocera Corp,20620000000,NAN
Pembina Pipeline Corporation,20610000000,NAN
Flutter Entertainment plc,20580000000,NAN
Sojitz Corp,20550000000,NAN
"Boston Properties, Inc.",20540000000,NAN
Synchrony Financial,20430000000,NAN
Alinma Bank,20410000000,NAN
Investment AB Latour,20390000000,NAN
Mitsubishi Estate Co. Ltd,20390000000,NAN
Guotai Junan Securities Co. Ltd,20390000000,NAN
Nippon Paint Holdings Co. Ltd,20380000000,NAN
Carvana Co.,20330000000,NAN
Markel Corporation,20300000000,NAN
"Brown & Brown, Inc.",20270000000,NAN
Nomura Research Institute Ltd,20260000000,NAN
MGM Resorts International,20220000000,NAN
Mega Financial Holding Co. Ltd,20210000000,NAN
Telefônica Brasil SA,20190000000,NAN
Swiss Life Holding AG,20160000000,NAN
Telenor ASA,20150000000,NAN
China Railway Group Ltd,20150000000,NAN
CTBC Financial Holding Co. Ltd,20150000000,NAN
Imperial Brands plc,20140000000,NAN
"Principal Financial Group, Inc.",20130000000,NAN
Norsk Hydro ASA,20100000000,NAN
"PerkinElmer, Inc.",20050000000,NAN
Hannover Rück SE,20020000000,NAN
"Sun Communities, Inc.",19980000000,NAN
Tradeweb Markets Inc.,19980000000,NAN
Trina Solar Co. Ltd,19940000000,NAN
Vedanta Limited,19930000000,NAN
"Paycom Software, Inc.",19870000000,NAN
Klabin SA,19860000000,NAN
Kao Corp,19850000000,NAN
"Teradyne, Inc.",19850000000,NAN
China Resources Beer (Holdings) Company Ltd,19840000000,NAN
China Communications Construction Co Ltd,19830000000,NAN
Aviva plc,19820000000,NAN
Standard Bank Group Ltd,19820000000,NAN
Ryanair Holdings plc,19780000000,NAN
"Hologic, Inc.",19750000000,NAN
Kerry Group plc,19740000000,NAN
Renesas Electronics Corp,19730000000,NAN
Brookfield Infrastructure Partners L.P.,19700000000,NAN
Shiseido Co Ltd,19690000000,NAN
CGI Inc.,19670000000,NAN
Henderson Land Development Co Ltd,19670000000,NAN
"Bill.com Holdings, Inc.",19650000000,NAN
Shanghai Fosun Pharmaceutical,19630000000,NAN
"Akamai Technologies, Inc.",19590000000,NAN
China Tower Corp Ltd,19550000000,NAN
"Huatai Securities Co., Ltd.",19550000000,NAN
Marathon Oil Corporation,19540000000,NAN
Arch Capital Group Ltd.,19540000000,NAN
TransUnion,19530000000,NAN
JBS SA,19530000000,NAN
Shenzhou International Group Holdings Ltd,19500000000,NAN
"Avantor, Inc.",19480000000,NAN
"Molina Healthcare, Inc.",19460000000,NAN
"Ferrovial, SA",19440000000,NAN
EDP - Energias de Portugal SA,19430000000,NAN
Fresenius Medical Care AG & Co. KGaA,19420000000,NAN
Svenska Handelsbanken AB,19420000000,NAN
KB Financial Group Inc.,19390000000,NAN
Magna International Inc.,19360000000,NAN
Snam S.p.A.,19270000000,NAN
CGN Power Co. Ltd,19250000000,NAN
Croda International plc,19220000000,NAN
Warner Music Group Corp.,19210000000,NAN
Zhejiang Huayou Cobalt Co. Ltd,19200000000,NAN
"SS&C Technologies Holdings, Inc.",19150000000,NAN
Carlsberg A-S,19120000000,NAN
NICE Ltd.,19120000000,NAN
Waters Corporation,19110000000,NAN
Otsuka Holdings Co. Ltd,19030000000,NAN
Tenaris SA,18980000000,NAN
"Citizens Financial Group, Inc.",18950000000,NAN
Check Point Software Technologies Ltd.,18940000000,NAN
Toshiba Corp,18930000000,NAN
"LG Electronics, Inc.",18910000000,NAN
Astra International Tbk PT,18900000000,NAN
Omnicom Group Inc.,18800000000,NAN
"Aecc Aviation Power Co.,Ltd",18790000000,NAN
International Paper Company,18780000000,NAN
Scottish Mortgage Investment Trust plc,18780000000,NAN
George Weston Limited,18770000000,NAN
"NetApp, Inc.",18760000000,NAN
"Healthpeak Properties, Inc.",18760000000,NAN
"MS&AD Insurance Group Holdings, Inc.",18750000000,NAN
The Liberty SiriusXM Group,18740000000,NAN
Credit Suisse Group AG,18720000000,NAN
Air China Ltd,18720000000,NAN
Power Construction Corp of China Ltd,18690000000,NAN
"JD Health International, Inc.",18690000000,NAN
South32 Limited,18670000000,NAN
"Huaneng Power International, Inc.",18570000000,NAN
Sands China Ltd,18520000000,NAN
HEICO Corporation,18490000000,NAN
GF Securities Co. Ltd,18440000000,NAN
Genuine Parts Company,18410000000,NAN
Vodacom Group Ltd,18410000000,NAN
"Take-Two Interactive Software, Inc.",18350000000,NAN
China Merchants Securities Co. Ltd,18350000000,NAN
"Alnylam Pharmaceuticals, Inc.",18330000000,NAN
Aeon Co. Ltd,18320000000,NAN
Link Real Estate Investment Trust,18270000000,NAN
Shionogi & Co. Ltd,18270000000,NAN
Ubiquiti Inc.,18250000000,NAN
"Quanta Services, Inc.",18250000000,NAN
"Catalent, Inc.",18240000000,NAN
Haitong Securities Co. Ltd,18230000000,NAN
Asahi Group Holdings Ltd,18210000000,NAN
Capitec Bank Holdings Ltd,18210000000,NAN
Restaurant Brands International Inc.,18190000000,NAN
"Yum China Holdings, Inc.",18180000000,NAN
CEZ AS,18160000000,NAN
Veolia Environnement SA,18140000000,NAN
"Avis Budget Group, Inc.",18120000000,NAN
